#sceneRasterWidth=160
featureId	CHL:float
3868	2.4589286
3869	2.4417346
3870	2.548883
3871	2.5476134
3872	2.5507326
3873	2.5347087
3874	2.5358288
3875	2.6094303
3876	2.59049
3877	2.5888107
3878	2.4762423
3879	2.422633
3880	2.462265
3881	2.4600964
3882	2.591541
3883	2.6463156
3884	2.6494951
3885	2.6491241
3886	2.6787255
3887	2.7644212
3888	2.809588
3889	2.7723346
3890	2.7809858
3891	2.8878212
3892	2.8768244
3893	2.9206836
3894	2.910159
3895	2.9667068
3896	2.9448707
3897	2.9127638
3898	2.8751748
3899	2.869788
3900	2.8995454
3901	2.9312036
3902	2.882768
3903	2.8715181
3904	2.873259
3905	2.8133235
3906	2.8119402
3907	2.7796164
3908	2.7645676
3909	2.7179224
3910	2.6652088
3911	2.5870955
3912	2.578088
3913	2.5409482
3914	2.5111048
3915	2.4650607
3916	2.4731143
3917	2.4181678
3918	2.4268854
3919	2.3942044
3920	2.4126701
3921	2.4170418
3922	2.4310496
3923	2.4525015
3924	2.4632094
3925	2.494277
3926	2.4935017
3927	2.5780542
3928	2.6408753
3929	2.6316109
3930	2.6856077
3931	2.7356179
3932	2.7569668
3933	2.82715
3934	2.8723736
3935	2.906447
3936	2.8454392
3937	2.9002893
3938	2.8734696
3939	2.77873
3940	2.8053493
3941	2.7823362
3942	2.7906525
3943	2.868103
3944	2.8314257
3945	2.954425
3946	2.9702406
3947	3.0607936
3948	3.008919
3949	3.042265
3950	3.0648336
3951	3.0732665
3952	2.989922
3953	2.9665873
3954	2.9499807
3955	2.9417775
3956	2.9255447
3957	2.9353907
3958	2.9510446
3959	2.9364953
3960	2.9495525
3961	2.94648
3962	2.9095216
3963	2.836215
3964	2.8723373
3965	2.954705
3966	2.933549
3967	3.0084713
3968	3.130227
3969	3.2249718
3970	3.394212
3971	3.4440901
3972	3.5289712
3973	3.5594509
3974	3.8240685
3975	3.8815873
3976	3.902349
3977	4.301341
3978	4.284414
3979	4.4611483
3980	4.866388
3981	4.867013
3982	5.024296
3983	5.216251
3984	5.2712054
3985	5.3241973
3986	5.3422556
3987	6.267955
3988	7.308093
3989	7.8338265
3990	8.804805
3991	9.035515
3992	9.397749
3993	9.455552
3994	11.007935
3995	8.357111
3996	7.9858155
3997	7.8270416
3998	7.4622617
3999	8.256537
4000	2.618366
4001	2.5603175
4002	2.5441244
4003	2.4376335
4004	2.4210992
4005	2.341659
4006	2.287699
4007	2.1863995
4008	2.0305643
4009	2.005647
4010	1.977628
4011	2.0038278
4012	2.0170171
4013	2.0408847
4014	2.0465815
4015	2.0678613
4016	2.100518
4017	2.125339
4018	2.1530423
4019	2.106992
4020	2.0970643
4021	2.0918202
4022	2.1356828
4023	2.3212159
4024	2.3039281
4025	2.5375957
4026	2.5297542
4027	2.6600246
4028	2.719055
4029	2.6892662
4030	2.7374542
4031	2.7507467
4032	2.714437
4033	2.7407396
4034	2.7286735
4035	2.6841555
4036	2.7055187
4037	2.6682024
4038	2.6883566
4039	2.667787
4040	2.7060056
4041	2.6962056
4042	2.7978165
4043	2.8184433
4044	2.8303192
4045	2.808822
4046	2.7975013
4047	2.842411
4048	2.9393117
4049	2.9226997
4050	2.9506092
4051	2.9665701
4052	2.9834263
4053	2.924711
4054	2.9364166
4055	3.0038586
4056	2.9793603
4057	2.9575777
4058	2.877368
4059	2.8696427
4060	2.8502855
4061	2.8951995
4062	2.818184
4063	2.8014848
4064	2.7655296
4065	2.727149
4066	2.7546337
4067	2.751801
4068	2.7287815
4069	2.7084777
4070	2.7365372
4071	2.712561
4072	2.6924052
4073	2.600786
4074	2.6024659
4075	2.547249
4076	2.546713
4077	2.5089498
4078	2.5404012
4079	2.5327008
4080	2.5122833
4081	2.4874604
4082	2.4821227
4083	2.519865
4084	2.5757642
4085	2.6391644
4086	2.6580074
4087	2.6658304
4088	2.6826406
4089	2.6690822
4090	2.7151325
4091	2.7766352
4092	2.7796173
4093	2.8989844
4094	2.8529503
4095	2.8941464
4096	2.8664775
4097	2.805113
4098	2.8114557
4099	2.7828078
4100	2.853811
4101	2.8416076
4102	2.8239806
4103	2.8473246
4104	2.8493667
4105	2.9740086
4106	3.1422808
4107	3.1856377
4108	2.9693213
4109	3.0005922
4110	2.9671965
4111	2.968299
4112	2.9827123
4113	2.9967623
4114	3.0612044
4115	3.015489
4116	3.010362
4117	3.0269814
4118	3.0678172
4119	3.0677834
4120	3.0342672
4121	2.9475923
4122	2.8949609
4123	2.856407
4124	2.8601503
4125	2.925204
4126	2.9967732
4127	2.994402
4128	3.1636224
4129	3.2199907
4130	3.2947185
4131	3.3366487
4132	3.5015903
4133	3.5677006
4134	3.822618
4135	4.168026
4136	4.1338425
4137	4.513107
4138	4.830549
4139	4.8859487
4140	5.2570133
4141	5.2341695
4142	5.3421564
4143	5.7051234
4144	5.73662
4145	6.0426264
4146	6.347152
4147	6.509188
4148	6.405216
4149	8.281288
4150	8.546862
4151	8.560121
4152	7.6354747
4153	7.1410275
4154	6.782558
4155	99999.0
4156	99999.0
4157	99999.0
4158	99999.0
4159	99999.0
4160	2.683044
4161	2.6106887
4162	2.4926872
4163	2.519682
4164	2.3592622
4165	2.3713453
4166	2.2529428
4167	2.1076868
4168	2.0736716
4169	2.0354986
4170	2.0351527
4171	2.0738723
4172	2.1468875
4173	2.1668258
4174	2.1753056
4175	2.179068
4176	2.168386
4177	2.2030308
4178	2.234701
4179	2.1827767
4180	2.1447666
4181	2.1817315
4182	2.3803394
4183	2.3970926
4184	2.6335163
4185	2.6718686
4186	2.651682
4187	2.686317
4188	2.7265422
4189	2.7865329
4190	2.8078532
4191	2.916858
4192	2.8177075
4193	2.8029883
4194	2.7929206
4195	2.7953682
4196	2.7841594
4197	2.8250735
4198	2.808034
4199	2.8125398
4200	2.8031533
4201	2.7889292
4202	2.8200507
4203	2.802921
4204	2.88661
4205	2.8768091
4206	2.9483483
4207	2.9180672
4208	2.8908975
4209	2.8575234
4210	2.8832178
4211	2.9144616
4212	3.0137393
4213	3.0341988
4214	3.0741606
4215	3.0855422
4216	2.9522705
4217	2.9503303
4218	2.9040523
4219	2.8234591
4220	2.8412902
4221	2.8076296
4222	2.7524388
4223	2.7576776
4224	2.682097
4225	2.6642928
4226	2.6791449
4227	2.7567267
4228	2.749405
4229	2.8092034
4230	2.708321
4231	2.6979904
4232	2.645992
4233	2.5952613
4234	2.5796652
4235	2.5725965
4236	2.581267
4237	2.5896947
4238	2.5653524
4239	2.5491936
4240	2.5444267
4241	2.5180473
4242	2.5864303
4243	2.6119306
4244	2.71506
4245	2.7213593
4246	2.7233033
4247	2.7337897
4248	2.7831047
4249	2.8569567
4250	2.7888763
4251	2.7793257
4252	2.8659203
4253	2.9429717
4254	2.9563687
4255	2.9401329
4256	2.9210708
4257	2.8769863
4258	2.857099
4259	2.7979114
4260	2.7686515
4261	2.7657933
4262	2.7618132
4263	2.7522857
4264	2.9022186
4265	2.931198
4266	2.9165587
4267	2.922573
4268	3.019114
4269	3.070621
4270	2.9911406
4271	2.9546902
4272	2.9617028
4273	2.9541194
4274	2.9398181
4275	2.9669788
4276	2.965901
4277	2.9801788
4278	2.9927375
4279	2.894058
4280	2.881612
4281	2.75244
4282	2.8034418
4283	2.7838123
4284	2.9667635
4285	2.929938
4286	3.0218384
4287	3.108122
4288	3.1209116
4289	3.132986
4290	3.1303127
4291	3.4952276
4292	3.513724
4293	3.7071545
4294	4.112337
4295	4.1481967
4296	4.543516
4297	4.629485
4298	4.814595
4299	5.0340466
4300	5.151691
4301	5.498228
4302	5.706835
4303	5.7264366
4304	5.9888787
4305	6.020525
4306	6.6819854
4307	6.415141
4308	5.8373976
4309	7.611407
4310	7.497824
4311	6.633097
4312	6.6535892
4313	6.6701736
4314	99999.0
4315	99999.0
4316	99999.0
4317	99999.0
4318	99999.0
4319	99999.0
4320	2.666498
4321	2.518432
4322	2.4891334
4323	2.44198
4324	2.3921263
4325	2.3218188
4326	2.2150626
4327	2.1862657
4328	2.120229
4329	2.1193516
4330	2.13028
4331	2.200767
4332	2.2047093
4333	2.1815434
4334	2.18803
4335	2.2022786
4336	2.1647263
4337	2.1918628
4338	2.1603322
4339	2.1819546
4340	2.2282057
4341	2.3067002
4342	2.5023947
4343	2.6645663
4344	2.6926098
4345	2.6967998
4346	2.7481308
4347	2.7551336
4348	2.845859
4349	2.8826964
4350	3.015437
4351	3.0735545
4352	3.059401
4353	2.9956486
4354	2.983044
4355	2.9114993
4356	2.9337134
4357	2.9187636
4358	2.8683214
4359	2.8639398
4360	2.8525035
4361	2.8578494
4362	2.8174522
4363	2.8654335
4364	2.8554265
4365	2.8924062
4366	2.916589
4367	2.8914685
4368	2.9260015
4369	2.9156826
4370	2.9951096
4371	3.0927918
4372	3.0701985
4373	3.1389434
4374	3.173659
4375	3.1861176
4376	3.0505466
4377	3.0088458
4378	2.943028
4379	2.9209647
4380	2.8225324
4381	2.800097
4382	2.709314
4383	2.683623
4384	2.7067592
4385	2.65779
4386	2.6817188
4387	2.7042103
4388	2.7093408
4389	2.7045195
4390	2.6696148
4391	2.6708508
4392	2.6578443
4393	2.6671324
4394	2.7375963
4395	2.7277794
4396	2.718429
4397	2.6524162
4398	2.5633717
4399	2.6120985
4400	2.6795037
4401	2.7195697
4402	2.6819527
4403	2.7064002
4404	2.7483718
4405	2.8272974
4406	2.847236
4407	2.861334
4408	2.7879019
4409	2.7851455
4410	2.7959225
4411	2.8331006
4412	2.8000908
4413	2.8276212
4414	2.8566072
4415	2.825651
4416	2.801201
4417	2.746548
4418	2.76904
4419	2.8226163
4420	2.7393973
4421	2.770091
4422	2.802705
4423	2.8355927
4424	2.8581092
4425	2.9457724
4426	2.96376
4427	2.9352083
4428	3.0290956
4429	3.0290763
4430	2.9746404
4431	2.9272718
4432	2.8740306
4433	2.8804648
4434	2.8359027
4435	2.8434684
4436	2.8614085
4437	2.903237
4438	2.8837662
4439	2.8299842
4440	2.8007295
4441	2.8183856
4442	2.8187053
4443	2.9301307
4444	2.9055624
4445	3.0591364
4446	3.1005988
4447	3.0919688
4448	3.192398
4449	3.1831415
4450	3.4450529
4451	3.4934947
4452	3.6346645
4453	3.8902729
4454	3.9015236
4455	4.2634816
4456	4.235008
4457	4.592251
4458	4.872053
4459	4.896182
4460	5.296009
4461	5.275645
4462	5.3627095
4463	5.6995106
4464	5.747889
4465	6.296526
4466	6.508414
4467	6.4631286
4468	5.8234096
4469	6.2984953
4470	7.9845023
4471	7.952276
4472	6.939073
4473	99999.0
4474	99999.0
4475	99999.0
4476	99999.0
4477	99999.0
4478	99999.0
4479	99999.0
4480	2.6241884
4481	2.518078
4482	2.4813805
4483	2.4523485
4484	2.3144739
4485	2.307805
4486	2.1911511
4487	2.1557508
4488	2.1616442
4489	2.1743388
4490	2.1871305
4491	2.1852036
4492	2.1865873
4493	2.176554
4494	2.2293274
4495	2.2671902
4496	2.237795
4497	2.2560866
4498	2.251987
4499	2.2013104
4500	2.2979188
4501	2.5574872
4502	2.64658
4503	2.6784363
4504	2.664877
4505	2.6850705
4506	2.6719086
4507	2.864237
4508	2.8962812
4509	3.103272
4510	3.2096148
4511	3.1950202
4512	3.0511668
4513	3.0402374
4514	3.0587652
4515	3.0237305
4516	2.9574468
4517	2.9967563
4518	3.02703
4519	2.949332
4520	2.9420886
4521	2.860998
4522	2.8892086
4523	2.9135032
4524	2.945557
4525	2.9693117
4526	2.9605837
4527	2.9897559
4528	2.9778671
4529	3.0045035
4530	2.988355
4531	2.9968593
4532	3.0467188
4533	3.0782762
4534	3.1062796
4535	3.0563176
4536	2.9939802
4537	2.984177
4538	2.9434345
4539	2.8713946
4540	2.8448265
4541	2.7540152
4542	2.673174
4543	2.6873095
4544	2.709817
4545	2.71298
4546	2.7799067
4547	2.757435
4548	2.7431936
4549	2.6528776
4550	2.639045
4551	2.6035755
4552	2.634725
4553	2.674936
4554	2.7722807
4555	2.7889965
4556	2.735692
4557	2.7115037
4558	2.7437966
4559	2.758243
4560	2.7724855
4561	2.722577
4562	2.770864
4563	2.809492
4564	2.8630292
4565	2.8586147
4566	2.8910084
4567	2.9035969
4568	2.877092
4569	2.8450224
4570	2.8473043
4571	2.8666906
4572	2.8466258
4573	2.787724
4574	2.7915568
4575	2.8073888
4576	2.8411736
4577	2.792867
4578	2.7636974
4579	2.717644
4580	2.7434726
4581	2.7908394
4582	2.883438
4583	2.8990524
4584	2.9264295
4585	2.9244332
4586	2.919053
4587	2.9414213
4588	2.9899628
4589	3.000632
4590	2.9631968
4591	2.8135107
4592	2.8035698
4593	2.701791
4594	2.6946588
4595	2.7297764
4596	2.7923183
4597	2.8181639
4598	2.8099403
4599	2.8041172
4600	2.792228
4601	2.822072
4602	2.9333704
4603	2.9654875
4604	3.0360057
4605	3.007609
4606	2.9897747
4607	3.03725
4608	3.0725126
4609	3.3810446
4610	3.4557042
4611	3.6329036
4612	3.6274555
4613	3.8079004
4614	4.148904
4615	4.181978
4616	4.2100906
4617	4.838921
4618	4.922461
4619	5.04084
4620	5.0733533
4621	5.197416
4622	5.1458235
4623	5.3916473
4624	5.6085944
4625	6.052615
4626	5.9828157
4627	5.908997
4628	6.123622
4629	6.649015
4630	6.6299996
4631	7.8595834
4632	9.51667
4633	9.835655
4634	99999.0
4635	99999.0
4636	99999.0
4637	99999.0
4638	99999.0
4639	99999.0
4640	2.6605082
4641	2.582738
4642	2.5324006
4643	2.413672
4644	2.3917382
4645	2.3430634
4646	2.275937
4647	2.2734895
4648	2.2295132
4649	2.24084
4650	2.345923
4651	2.3747
4652	2.3848362
4653	2.312254
4654	2.2779052
4655	2.2973232
4656	2.2937264
4657	2.314755
4658	2.2964568
4659	2.3448844
4660	2.5203373
4661	2.577291
4662	2.6798358
4663	2.7492692
4664	2.7348835
4665	2.7628858
4666	2.9253578
4667	2.9726183
4668	3.2344406
4669	3.2347584
4670	3.2562768
4671	3.2250671
4672	3.2370377
4673	3.2351017
4674	3.1589727
4675	3.130936
4676	3.0956626
4677	3.0970683
4678	2.9962869
4679	2.981033
4680	2.9552155
4681	2.9451673
4682	2.9545124
4683	3.0484715
4684	3.0538971
4685	3.107596
4686	3.0021553
4687	2.9857357
4688	3.0512984
4689	3.0547688
4690	3.0618587
4691	3.0391376
4692	3.0498679
4693	3.107668
4694	3.1054256
4695	3.100954
4696	3.040249
4697	2.8825781
4698	2.7971923
4699	2.7986524
4700	2.775532
4701	2.6869395
4702	2.6979537
4703	2.6739004
4704	2.6992357
4705	2.8158967
4706	2.803655
4707	2.7521791
4708	2.7632887
4709	2.7107756
4710	2.6608799
4711	2.7042358
4712	2.6926916
4713	2.866807
4714	2.8874164
4715	2.8309283
4716	2.8385446
4717	2.8946743
4718	2.8449607
4719	2.8726764
4720	2.83155
4721	2.8279445
4722	2.8134756
4723	2.87461
4724	2.8519614
4725	2.911025
4726	3.0179439
4727	2.9941366
4728	2.893476
4729	2.9302697
4730	2.9255304
4731	2.9190936
4732	2.9264536
4733	2.851062
4734	2.8674953
4735	2.8739126
4736	2.8520796
4737	2.9147003
4738	2.7995389
4739	2.816587
4740	2.8278303
4741	2.8599963
4742	2.825878
4743	2.9529128
4744	2.9248219
4745	2.9316885
4746	2.917108
4747	2.9284549
4748	2.9697235
4749	2.9437654
4750	2.9633272
4751	2.8014753
4752	2.7667224
4753	2.7098927
4754	2.708822
4755	2.6997952
4756	2.722229
4757	2.7830565
4758	2.7922745
4759	2.776838
4760	2.8560972
4761	2.883706
4762	2.8874605
4763	3.020818
4764	3.0594683
4765	3.0658898
4766	3.09609
4767	3.1467097
4768	3.2613535
4769	3.5209067
4770	3.649031
4771	3.7021246
4772	4.0466638
4773	4.3016295
4774	4.3048954
4775	4.144158
4776	4.4709187
4777	4.4765134
4778	5.0144353
4779	5.0278134
4780	4.9527383
4781	5.1770177
4782	5.1099515
4783	5.6789565
4784	5.8127513
4785	6.0786247
4786	6.058927
4787	6.06876
4788	5.7530136
4789	5.8481956
4790	5.6447268
4791	5.718352
4792	9.180362
4793	8.152432
4794	7.978196
4795	99999.0
4796	99999.0
4797	99999.0
4798	99999.0
4799	99999.0
4800	2.592707
4801	2.5665796
4802	2.4390345
4803	2.4496095
4804	2.3116138
4805	2.3159242
4806	2.2636993
4807	2.2570174
4808	2.2502298
4809	2.3082888
4810	2.318384
4811	2.35208
4812	2.3326027
4813	2.2891617
4814	2.3054333
4815	2.345859
4816	2.360061
4817	2.360267
4818	2.396356
4819	2.4267752
4820	2.619041
4821	2.7174494
4822	2.750181
4823	2.7866106
4824	2.9600406
4825	3.1348636
4826	3.149588
4827	3.2638426
4828	3.2922137
4829	3.4049888
4830	3.451782
4831	3.4425304
4832	3.367275
4833	3.32608
4834	3.3509781
4835	3.3184323
4836	3.2874093
4837	3.1449385
4838	3.074499
4839	3.1165817
4840	3.1201496
4841	3.090978
4842	3.0571997
4843	3.1034985
4844	3.1251018
4845	3.1184285
4846	3.1184673
4847	3.0609093
4848	3.0337307
4849	3.092168
4850	2.9879549
4851	2.9856257
4852	3.0368996
4853	3.0366392
4854	3.1084633
4855	3.0245695
4856	2.9504073
4857	2.8121278
4858	2.808401
4859	2.798476
4860	2.7497082
4861	2.727831
4862	2.7758079
4863	2.7854707
4864	2.8157494
4865	2.7846065
4866	2.7752228
4867	2.707205
4868	2.679442
4869	2.7156432
4870	2.668304
4871	2.6853807
4872	2.7543976
4873	2.9390295
4874	2.9774773
4875	3.01022
4876	2.9500968
4877	2.952332
4878	2.9501557
4879	2.9191582
4880	2.8752034
4881	2.867896
4882	2.9201534
4883	2.8841565
4884	2.970598
4885	2.9941108
4886	2.9767673
4887	3.0646398
4888	3.032529
4889	3.0213053
4890	2.9632363
4891	3.00754
4892	2.9223776
4893	2.8499935
4894	2.841652
4895	2.8429368
4896	2.8359225
4897	2.885124
4898	2.8857157
4899	2.875924
4900	2.9054751
4901	2.9603195
4902	3.030069
4903	3.0541673
4904	2.9814427
4905	2.996866
4906	2.973153
4907	3.0170116
4908	3.0602863
4909	2.959769
4910	2.8669305
4911	2.7797306
4912	2.8374739
4913	2.7900157
4914	2.817487
4915	2.80618
4916	2.7459798
4917	2.8598065
4918	2.8286362
4919	2.8555126
4920	2.895362
4921	2.95113
4922	2.9638283
4923	2.996843
4924	3.0637233
4925	3.1918132
4926	3.155735
4927	3.337281
4928	3.391189
4929	3.6451304
4930	3.607236
4931	4.0449843
4932	4.151772
4933	4.156012
4934	4.5286126
4935	4.507239
4936	4.2105737
4937	4.484158
4938	4.478594
4939	4.9713373
4940	4.978776
4941	4.873899
4942	5.057025
4943	5.0769286
4944	5.404585
4945	5.656953
4946	5.6569333
4947	5.8547945
4948	5.6048226
4949	5.813399
4950	5.7371964
4951	6.608247
4952	6.4051714
4953	6.690071
4954	7.6634893
4955	6.8387303
4956	99999.0
4957	99999.0
4958	99999.0
4959	4.4677362
4960	2.6715837
4961	2.4669986
4962	2.4499648
4963	2.3028176
4964	2.365217
4965	2.3371925
4966	2.3827202
4967	2.384261
4968	2.369947
4969	2.386677
4970	2.403019
4971	2.3742342
4972	2.3735797
4973	2.387566
4974	2.3757682
4975	2.408931
4976	2.3918004
4977	2.3723953
4978	2.4186308
4979	2.5968013
4980	2.6655738
4981	2.863217
4982	2.8829935
4983	3.1029863
4984	3.1384554
4985	3.253332
4986	3.39365
4987	3.439554
4988	3.5674195
4989	3.5289083
4990	3.5128448
4991	3.4736958
4992	3.443139
4993	3.5401285
4994	3.3974838
4995	3.3950853
4996	3.4169452
4997	3.4188554
4998	3.1088192
4999	3.166488
5000	3.224903
5001	3.2365394
5002	3.2464557
5003	3.1861339
5004	3.184508
5005	3.1269405
5006	3.0926445
5007	3.0857985
5008	3.1155179
5009	3.114888
5010	3.077275
5011	3.0114055
5012	2.9992657
5013	3.0340986
5014	2.9930952
5015	2.9439945
5016	2.8148675
5017	2.802633
5018	2.7738264
5019	2.7768655
5020	2.7498717
5021	2.7985034
5022	2.8213851
5023	2.8793943
5024	2.8706229
5025	2.8723145
5026	2.8266385
5027	2.8025672
5028	2.7151413
5029	2.710498
5030	2.7079632
5031	2.7121933
5032	2.7157938
5033	2.855837
5034	3.0150428
5035	3.0989711
5036	3.1052153
5037	3.0863185
5038	3.0161624
5039	3.0125544
5040	3.066893
5041	3.083446
5042	3.0802445
5043	3.108316
5044	2.9917285
5045	2.945741
5046	3.0065048
5047	3.0285714
5048	3.067381
5049	3.10914
5050	3.121544
5051	3.1525676
5052	3.1632614
5053	2.9884968
5054	2.948243
5055	2.9343467
5056	2.923863
5057	2.8982136
5058	2.9503396
5059	2.979908
5060	2.8668137
5061	2.9222667
5062	2.9557705
5063	2.9027843
5064	2.9072545
5065	2.9039292
5066	2.8072329
5067	2.782693
5068	2.8165467
5069	2.759701
5070	2.740325
5071	2.8104393
5072	2.8330953
5073	2.7613926
5074	2.8002968
5075	2.854737
5076	2.8861003
5077	2.9144344
5078	2.8480437
5079	2.8310645
5080	2.8821416
5081	2.9477928
5082	2.994927
5083	3.1310027
5084	3.190928
5085	3.1340494
5086	3.340588
5087	3.3180454
5088	3.4083157
5089	3.5994608
5090	3.868597
5091	3.9901946
5092	4.0234823
5093	4.297391
5094	4.242585
5095	4.417292
5096	4.4169836
5097	4.4691625
5098	4.8802857
5099	4.9077563
5100	4.9930415
5101	5.3655066
5102	5.3264246
5103	5.487263
5104	5.608338
5105	5.6191297
5106	5.6810236
5107	5.5113254
5108	5.7163095
5109	5.5688887
5110	5.418075
5111	5.3361926
5112	5.7971787
5113	6.263671
5114	5.9757013
5115	5.79599
5116	4.9853415
5117	4.8480587
5118	4.870917
5119	3.6870673
5120	2.640077
5121	2.4939926
5122	2.4546728
5123	2.4565418
5124	2.37645
5125	2.3908513
5126	2.405755
5127	2.4021103
5128	2.4096406
5129	2.4366064
5130	2.407563
5131	2.408093
5132	2.5134892
5133	2.458884
5134	2.4604077
5135	2.438192
5136	2.4259396
5137	2.46888
5138	2.5345638
5139	2.5979116
5140	2.6693234
5141	2.822538
5142	3.0464122
5143	3.085556
5144	3.2529857
5145	3.3870173
5146	3.4317875
5147	3.504372
5148	3.5151942
5149	3.5343385
5150	3.4873676
5151	3.4779584
5152	3.370189
5153	3.4237554
5154	3.40147
5155	3.4520907
5156	3.411728
5157	3.3371155
5158	3.3663375
5159	3.3308403
5160	3.349964
5161	3.379372
5162	3.3458974
5163	3.352979
5164	3.3546736
5165	3.3097456
5166	3.2728753
5167	3.2274935
5168	3.200207
5169	3.1422389
5170	2.979727
5171	2.9707832
5172	2.9515994
5173	2.9398398
5174	2.9264538
5175	2.8764486
5176	2.8439982
5177	2.739963
5178	2.793574
5179	2.7768722
5180	2.8331008
5181	2.849921
5182	2.9072325
5183	2.9507174
5184	2.937183
5185	2.8899045
5186	2.8583717
5187	2.8599622
5188	2.8721654
5189	2.7802215
5190	2.7898238
5191	2.8171754
5192	2.8545175
5193	2.9422011
5194	3.0273688
5195	3.113085
5196	3.1357355
5197	3.0611947
5198	3.0539157
5199	3.1086588
5200	3.1182725
5201	3.1427393
5202	3.1694126
5203	3.1490579
5204	3.1455643
5205	3.0321517
5206	3.0618632
5207	3.0810673
5208	3.018189
5209	3.0417178
5210	3.030654
5211	3.0420296
5212	2.99717
5213	2.9242787
5214	3.01245
5215	3.0253272
5216	3.0061738
5217	2.9341295
5218	2.9205873
5219	2.9345992
5220	2.911283
5221	2.9024436
5222	2.8397593
5223	2.8366084
5224	2.7927861
5225	2.751322
5226	2.7657905
5227	2.7346015
5228	2.7724338
5229	2.7681706
5230	2.7585886
5231	2.8154583
5232	2.8117547
5233	2.8388515
5234	2.7873394
5235	2.8884864
5236	2.889257
5237	2.9635744
5238	3.0000226
5239	3.0585628
5240	3.081873
5241	3.1078558
5242	3.1431122
5243	3.140033
5244	3.2608159
5245	3.1544807
5246	3.207254
5247	3.4078789
5248	3.5392852
5249	3.8003714
5250	3.7596824
5251	4.0838
5252	4.193514
5253	4.174997
5254	4.5793247
5255	4.49391
5256	4.4946084
5257	4.723769
5258	4.672583
5259	5.002916
5260	5.250945
5261	5.4642167
5262	5.809467
5263	5.9810495
5264	5.993058
5265	6.109597
5266	5.881441
5267	5.747876
5268	6.460267
5269	5.9681635
5270	5.8009286
5271	5.3523254
5272	5.3317885
5273	5.391893
5274	5.0382547
5275	4.173452
5276	3.9673045
5277	4.4580426
5278	4.3248105
5279	5.776356
5280	2.5666964
5281	2.5199597
5282	2.5139997
5283	2.4579442
5284	2.4579442
5285	2.37029
5286	2.3845909
5287	2.40902
5288	2.3986082
5289	2.379528
5290	2.3758721
5291	2.4593794
5292	2.443028
5293	2.3946226
5294	2.3952317
5295	2.379393
5296	2.5065844
5297	2.5820053
5298	2.6241395
5299	2.6911087
5300	2.8391182
5301	2.9869127
5302	3.0419703
5303	3.2408285
5304	3.3109605
5305	3.440377
5306	3.5413675
5307	3.5480702
5308	3.4590065
5309	3.386737
5310	3.3686588
5311	3.2817268
5312	3.2682035
5313	3.2518215
5314	3.299255
5315	3.307734
5316	3.523974
5317	3.5684555
5318	3.4699974
5319	3.4743116
5320	3.4182158
5321	3.4378057
5322	3.4231932
5323	3.3363063
5324	3.2880635
5325	3.236091
5326	3.1823213
5327	3.1806574
5328	3.1889317
5329	2.942748
5330	2.9241252
5331	2.8183815
5332	2.8095012
5333	2.8289764
5334	2.8207695
5335	2.8107226
5336	2.7531013
5337	2.753793
5338	2.7256503
5339	2.7448506
5340	2.7747076
5341	2.847123
5342	2.875564
5343	2.9162095
5344	2.89874
5345	2.8586128
5346	2.8562136
5347	2.8418317
5348	2.8488204
5349	2.8367484
5350	2.8640795
5351	2.8689277
5352	2.9478953
5353	2.9629364
5354	3.0522933
5355	3.1085882
5356	3.126764
5357	3.1224463
5358	3.1296957
5359	3.0647495
5360	3.147087
5361	3.1631832
5362	3.155411
5363	3.2217524
5364	3.2595553
5365	3.2581427
5366	3.272195
5367	3.255285
5368	3.1250489
5369	3.0821733
5370	3.1250765
5371	3.052577
5372	2.991292
5373	2.9599822
5374	2.943592
5375	2.8649106
5376	2.862583
5377	2.8852644
5378	2.9427466
5379	2.8464918
5380	2.813555
5381	2.770858
5382	2.7555072
5383	2.7056139
5384	2.6350722
5385	2.622355
5386	2.7553697
5387	2.7754986
5388	2.8931928
5389	2.890096
5390	2.8538802
5391	2.7935023
5392	2.8088768
5393	2.8870144
5394	2.8879588
5395	2.893835
5396	2.974797
5397	3.0137134
5398	2.9932957
5399	3.0773501
5400	3.0376885
5401	3.2003455
5402	3.1934729
5403	3.2163987
5404	3.21072
5405	3.2298064
5406	3.1990924
5407	3.3211534
5408	3.3931413
5409	3.6969998
5410	3.9513621
5411	4.170311
5412	4.2534814
5413	4.6050143
5414	4.5413613
5415	4.5379
5416	4.7737427
5417	4.835205
5418	5.202524
5419	5.2788954
5420	5.2239685
5421	5.7918057
5422	5.830798
5423	6.138324
5424	6.580551
5425	6.6378245
5426	6.8447833
5427	6.4822474
5428	5.8084464
5429	5.901902
5430	6.000722
5431	7.654297
5432	7.7348943
5433	5.7461133
5434	6.1649556
5435	4.851605
5436	4.744042
5437	3.4355023
5438	4.6911182
5439	4.2034383
5440	2.5636642
5441	2.5326335
5442	2.4753764
5443	2.4903584
5444	2.4337976
5445	2.4017322
5446	2.383829
5447	2.3415673
5448	2.3458972
5449	2.401634
5450	2.349975
5451	2.3473518
5452	2.3214307
5453	2.3728516
5454	2.4094987
5455	2.5420282
5456	2.574077
5457	2.6429474
5458	2.713068
5459	2.7314422
5460	3.0811725
5461	3.0955834
5462	3.210029
5463	3.2596521
5464	3.4471083
5465	3.5419102
5466	3.523511
5467	3.483774
5468	3.4898705
5469	3.3355107
5470	3.319462
5471	3.2815564
5472	3.2645943
5473	3.393166
5474	3.3863888
5475	3.4603474
