637	5.800298351
638	4.778509336
639	6.042398319
640	4.865315614
641	6.712280904
642	5.414021548
646	5.272698899
647	6.181844461
648	4.754313454
649	7.114881023
650	4.887654043
651	8.699296872
652	2.735892863
653	9.580459815
654	8.854246374
655	5.803596627
656	7.450567587
657	4.465424384
658	4.392478595
659	4.391743767
661	7.474780221
662	5.947799319
665	5.742422228
666	6.709643735
672	6.687344843
674	4.82669372
680	6.785406421
731	6.785
732	6.785
